Order ID,Customer ID,Customer Email,Order Time,Delivery Time,Delivery Address,Customer Availability,Delivery Status,Traffic Condition,Weather Condition
1908,C093,customerC093@gmail.com,44:42.6,44:42.6,"751 Pine St, City, Country",7:00-10:00,Success,Low,Sunny
1909,C032,customerC032@gmail.com,44:42.6,44:42.6,"419 Main St, City, Country",10:00-14:00,Failed,Low,Sunny
1910,C050,customerC050@gmail.com,44:42.6,44:42.6,"419 Oak St, City, Country",16:00-19:00,Success,Low,Sunny
1911,C061,customerC061@gmail.com,44:42.6,44:42.6,"916 Pine St, City, Country",11:00-15:00,Success,Low,Sunny
1912,C051,customerC051@gmail.com,44:42.6,44:42.6,"675 Elm St, City, Country",11:00-14:00,Success,Low,Sunny
1913,C019,customerC019@gmail.com,44:42.6,44:42.6,"432 Pine St, City, Country",18:00-20:00,Success,High,Sunny
1914,C021,customerC021@gmail.com,44:42.6,44:42.6,"872 Maple St, City, Country",8:00-12:00,Success,High,Cloudy
1915,C005,customerC005@gmail.com,44:42.6,44:42.6,"381 Main St, City, Country",7:00-10:00,Success,Low,Sunny
1916,C082,customerC082@gmail.com,44:42.6,44:42.6,"327 Oak St, City, Country",25:00-27:00,Success,Low,Sunny
1917,C092,customerC092@gmail.com,44:42.6,44:42.6,"50 Main St, City, Country",8:00-12:00,Success,Medium,Cloudy
1918,C042,customerC042@gmail.com,44:42.6,44:42.6,"355 Pine St, City, Country",11:00-14:00,Failed,Medium,Cloudy
1919,C061,customerC061@gmail.com,44:42.6,44:42.6,"141 Elm St, City, Country",2:00-4:00,Success,Low,Sunny
1920,C022,customerC022@gmail.com,44:42.6,44:42.6,"128 Maple St, City, Country",8:00-12:00,Failed,Low,Sunny
1921,C021,customerC021@gmail.com,44:42.6,44:42.6,"880 Pine St, City, Country",22:00-25:00,Success,Low,Cloudy
1922,C070,customerC070@gmail.com,44:42.6,44:42.6,"808 Oak St, City, Country",8:00-11:00,Success,Low,Sunny
1923,C001,customerC001@gmail.com,44:42.6,44:42.6,"720 Pine St, City, Country",15:00-19:00,Success,Low,Sunny
1924,C005,customerC005@gmail.com,44:42.6,44:42.6,"912 Pine St, City, Country",20:00-23:00,Success,Low,Sunny
1925,C012,customerC012@gmail.com,44:42.6,44:42.6,"429 Elm St, City, Country",4:00-8:00,Success,Medium,Cloudy
1926,C090,customerC090@gmail.com,44:42.6,44:42.6,"284 Maple St, City, Country",19:00-22:00,Success,Low,Sunny
1927,C046,customerC046@gmail.com,44:42.6,44:42.6,"194 Oak St, City, Country",2:00-6:00,Success,Low,Rainy
1928,C034,customerC034@gmail.com,44:42.6,44:42.6,"758 Oak St, City, Country",13:00-16:00,Success,Low,Sunny
1929,C049,customerC049@gmail.com,44:42.6,44:42.6,"159 Main St, City, Country",4:00-7:00,Success,Medium,Cloudy
1930,C078,customerC078@gmail.com,44:42.6,44:42.6,"487 Maple St, City, Country",10:00-13:00,Success,Medium,Sunny
1931,C090,customerC090@gmail.com,44:42.6,44:42.6,"962 Pine St, City, Country",20:00-24:00,Success,Low,Sunny
1932,C045,customerC045@gmail.com,44:42.6,44:42.6,"371 Elm St, City, Country",17:00-20:00,Success,Low,Cloudy
1933,C027,customerC027@gmail.com,44:42.6,44:42.6,"125 Main St, City, Country",3:00-6:00,Failed,High,Sunny
1934,C073,customerC073@gmail.com,44:42.6,44:42.6,"976 Oak St, City, Country",6:00-9:00,Success,Low,Sunny
1935,C026,customerC026@gmail.com,44:42.6,44:42.6,"798 Elm St, City, Country",12:00-15:00,Success,Low,Sunny
1936,C047,customerC047@gmail.com,44:42.6,44:42.6,"230 Elm St, City, Country",12:00-15:00,Success,Low,Sunny
1937,C086,customerC086@gmail.com,44:42.6,44:42.6,"882 Maple St, City, Country",5:00-8:00,Success,Low,Sunny
1938,C056,customerC056@gmail.com,44:42.6,44:42.6,"885 Maple St, City, Country",16:00-18:00,Failed,Low,Sunny
1939,C094,customerC094@gmail.com,44:42.6,44:42.6,"423 Pine St, City, Country",23:00-27:00,Success,High,Sunny
1940,C063,customerC063@gmail.com,44:42.6,44:42.6,"610 Oak St, City, Country",3:00-6:00,Success,Medium,Sunny
1941,C048,customerC048@gmail.com,44:42.6,44:42.6,"382 Maple St, City, Country",23:00-27:00,Success,Low,Sunny
1942,C061,customerC061@gmail.com,44:42.6,44:42.6,"663 Maple St, City, Country",16:00-18:00,Success,High,Sunny
1943,C081,customerC081@gmail.com,44:42.6,44:42.6,"350 Elm St, City, Country",6:00-9:00,Failed,Low,Cloudy
1944,C026,customerC026@gmail.com,44:42.6,44:42.6,"494 Pine St, City, Country",4:00-6:00,Success,Low,Sunny
1945,C036,customerC036@gmail.com,44:42.6,44:42.6,"4 Maple St, City, Country",9:00-13:00,Success,Low,Sunny
1946,C001,customerC001@gmail.com,44:42.6,44:42.6,"919 Elm St, City, Country",1:00-4:00,Success,Medium,Rainy
1947,C008,customerC008@gmail.com,44:42.6,44:42.6,"146 Elm St, City, Country",11:00-14:00,Success,Low,Sunny
1948,C099,customerC099@gmail.com,44:42.6,44:42.6,"608 Main St, City, Country",8:00-12:00,Success,Low,Cloudy
1949,C052,customerC052@gmail.com,44:42.6,44:42.6,"741 Elm St, City, Country",20:00-23:00,Success,Medium,Cloudy
1950,C079,customerC079@gmail.com,44:42.6,44:42.6,"212 Oak St, City, Country",14:00-18:00,Success,Medium,Cloudy
1951,C047,customerC047@gmail.com,44:42.6,44:42.6,"447 Oak St, City, Country",18:00-21:00,Success,Medium,Sunny
1952,C056,customerC056@gmail.com,44:42.6,44:42.6,"106 Oak St, City, Country",13:00-17:00,Success,Low,Cloudy
1953,C086,customerC086@gmail.com,44:42.6,44:42.6,"811 Main St, City, Country",22:00-25:00,Success,Low,Cloudy
1954,C014,customerC014@gmail.com,44:42.6,44:42.6,"96 Pine St, City, Country",10:00-12:00,Success,Low,Sunny
1955,C090,customerC090@gmail.com,44:42.6,44:42.6,"959 Pine St, City, Country",24:00-27:00,Failed,Low,Sunny
1956,C028,customerC028@gmail.com,44:42.6,44:42.6,"849 Main St, City, Country",6:00-9:00,Success,High,Sunny
1957,C087,customerC087@gmail.com,44:42.6,44:42.6,"979 Maple St, City, Country",19:00-21:00,Success,Low,Sunny
1958,C078,customerC078@gmail.com,44:42.6,44:42.6,"416 Oak St, City, Country",14:00-16:00,Success,Low,Sunny
1959,C088,customerC088@gmail.com,44:42.6,44:42.6,"534 Main St, City, Country",11:00-15:00,Success,Medium,Sunny
1960,C002,customerC002@gmail.com,44:42.6,44:42.6,"980 Oak St, City, Country",20:00-24:00,Success,Low,Sunny
1961,C026,customerC026@gmail.com,44:42.6,44:42.6,"973 Oak St, City, Country",19:00-23:00,Success,Low,Sunny
1962,C014,customerC014@gmail.com,44:42.6,44:42.6,"515 Main St, City, Country",13:00-16:00,Success,Medium,Sunny
1963,C059,customerC059@gmail.com,44:42.6,44:42.6,"316 Pine St, City, Country",1:00-4:00,Success,Medium,Sunny
1964,C056,customerC056@gmail.com,44:42.6,44:42.6,"599 Main St, City, Country",24:00-28:00,Success,Medium,Rainy
1965,C007,customerC007@gmail.com,44:42.6,44:42.6,"530 Main St, City, Country",14:00-18:00,Success,Low,Sunny
1966,C003,customerC003@gmail.com,44:42.6,44:42.6,"251 Main St, City, Country",20:00-23:00,Failed,Low,Sunny
1967,C023,customerC023@gmail.com,44:42.6,44:42.6,"841 Elm St, City, Country",5:00-9:00,Success,Medium,Sunny
1968,C018,customerC018@gmail.com,44:42.6,44:42.6,"83 Maple St, City, Country",18:00-22:00,Success,Low,Sunny
1969,C038,customerC038@gmail.com,44:42.6,44:42.6,"175 Maple St, City, Country",25:00-28:00,Success,Low,Cloudy
1970,C099,customerC099@gmail.com,44:42.6,44:42.6,"47 Pine St, City, Country",21:00-24:00,Success,Medium,Rainy
1971,C015,customerC015@gmail.com,44:42.6,44:42.6,"256 Main St, City, Country",6:00-10:00,Success,Low,Sunny
1972,C064,customerC064@gmail.com,44:42.6,44:42.6,"924 Elm St, City, Country",8:00-10:00,Success,Medium,Rainy
1973,C089,customerC089@gmail.com,44:42.6,44:42.6,"237 Main St, City, Country",2:00-5:00,Success,Low,Sunny
1974,C028,customerC028@gmail.com,44:42.6,44:42.6,"586 Elm St, City, Country",19:00-22:00,Success,Low,Sunny
1975,C074,customerC074@gmail.com,44:42.6,44:42.6,"494 Elm St, City, Country",12:00-15:00,Success,Low,Sunny
1976,C039,customerC039@gmail.com,44:42.6,44:42.6,"606 Main St, City, Country",11:00-14:00,Success,Medium,Cloudy
1977,C057,customerC057@gmail.com,44:42.6,44:42.6,"25 Oak St, City, Country",19:00-22:00,Success,Low,Sunny
1978,C017,customerC017@gmail.com,44:42.6,44:42.6,"116 Elm St, City, Country",21:00-24:00,Success,Low,Sunny
1979,C086,customerC086@gmail.com,44:42.6,44:42.6,"778 Oak St, City, Country",15:00-18:00,Success,Medium,Cloudy
1980,C090,customerC090@gmail.com,44:42.6,44:42.6,"459 Oak St, City, Country",11:00-13:00,Success,Medium,Sunny
1981,C044,customerC044@gmail.com,44:42.6,44:42.6,"597 Maple St, City, Country",8:00-12:00,Success,High,Sunny
1982,C025,customerC025@gmail.com,44:42.6,44:42.6,"214 Maple St, City, Country",7:00-11:00,Success,Low,Cloudy
1983,C017,customerC017@gmail.com,44:42.6,44:42.6,"903 Main St, City, Country",10:00-13:00,Failed,Low,Sunny
1984,C013,customerC013@gmail.com,44:42.6,44:42.6,"448 Elm St, City, Country",11:00-14:00,Success,High,Sunny
1985,C084,customerC084@gmail.com,44:42.6,44:42.6,"844 Main St, City, Country",8:00-10:00,Success,Medium,Sunny
1986,C025,customerC025@gmail.com,44:42.6,44:42.6,"810 Elm St, City, Country",5:00-9:00,Success,Low,Sunny
1987,C068,customerC068@gmail.com,44:42.6,44:42.6,"54 Oak St, City, Country",11:00-14:00,Success,Low,Sunny
1988,C010,customerC010@gmail.com,44:42.6,44:42.6,"331 Main St, City, Country",20:00-23:00,Failed,Medium,Sunny
1989,C067,customerC067@gmail.com,44:42.6,44:42.6,"755 Elm St, City, Country",10:00-14:00,Success,Low,Sunny
1990,C018,customerC018@gmail.com,44:42.6,44:42.6,"483 Maple St, City, Country",15:00-19:00,Failed,Medium,Sunny
1991,C086,customerC086@gmail.com,44:42.6,44:42.6,"187 Elm St, City, Country",21:00-24:00,Success,Low,Cloudy
1992,C034,customerC034@gmail.com,44:42.6,44:42.6,"656 Main St, City, Country",21:00-23:00,Success,Low,Rainy
1993,C008,customerC008@gmail.com,44:42.6,44:42.6,"364 Oak St, City, Country",22:00-25:00,Success,Medium,Sunny
1994,C040,customerC040@gmail.com,44:42.6,44:42.6,"431 Elm St, City, Country",17:00-19:00,Success,Low,Sunny
1995,C083,customerC083@gmail.com,44:42.6,44:42.6,"76 Pine St, City, Country",6:00-10:00,Success,Low,Rainy
1996,C042,customerC042@gmail.com,44:42.6,44:42.6,"333 Pine St, City, Country",18:00-21:00,Success,Low,Sunny
1997,C041,customerC041@gmail.com,44:42.6,44:42.6,"999 Elm St, City, Country",7:00-10:00,Failed,Low,Sunny
1998,C006,customerC006@gmail.com,44:42.6,44:42.6,"474 Oak St, City, Country",16:00-18:00,Success,Medium,Rainy
1999,C052,customerC052@gmail.com,44:42.6,44:42.6,"923 Oak St, City, Country",3:00-6:00,Success,Medium,Cloudy
2000,C026,customerC026@gmail.com,44:42.6,44:42.6,"591 Pine St, City, Country",8:00-11:00,Success,Medium,Cloudy
